Activity_Time,Action,Doc_ID,Doc_Name,Actor_ID,Actor_Name
2024-08-15T04:55:56.026Z,Permission Change-to:can_edit-from:can_view/can_comment-for:emily@accord.foundation,1N3z5BJqtH6Y_tSQSyyW3i-i3GvGzGfuXX6eobOMQz-E,file3,112627686161565491345,drew@accord.foundation
2024-08-15T04:55:53.621Z,Edit,1N3z5BJqtH6Y_tSQSyyW3i-i3GvGzGfuXX6eobOMQz-E,file3,112627686161565491345,drew@accord.foundation
2024-08-15T04:55:50.669Z,Permission Change-to:can_view-from:none-for:carol@accord.foundation,1N3z5BJqtH6Y_tSQSyyW3i-i3GvGzGfuXX6eobOMQz-E,file3,112627686161565491345,drew@accord.foundation
2024-08-15T04:55:48.648Z,Permission Change-to:none-from:can_edit-for:carol@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,105806898968975168992,bob@accord.foundation
2024-08-15T04:55:45.877Z,Edit,1_qvFPdxvXAHfQpUfGTRHX91v1TbqKiqu1cc3GGVZkZs,file2,105806898968975168992,bob@accord.foundation
2024-08-15T04:55:43.202Z,Permission Change-to:owner-from:can_view/can_comment-for:bob@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,104174300424369407986,carol@accord.foundation
2024-08-15T04:55:43.202Z,Permission Change-to:can_edit-from:owner-for:carol@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,104174300424369407986,carol@accord.foundation
2024-08-15T04:55:41.401Z,Permission Change-to:none-from:can_edit-for:alice@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:55:38.660Z,Permission Change-to:can_view/can_comment-from:can_view-for:bob@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:55:36.909Z,Permission Change-to:can_edit-from:none-for:alice@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,104174300424369407986,carol@accord.foundation
2024-08-15T04:55:32.355Z,Permission Change-to:none-from:can_edit-for:alice@accord.foundation,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,114128337804353370964,alice@accord.foundation
2024-08-15T04:55:30.269Z,Edit,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,114128337804353370964,alice@accord.foundation
2024-08-15T04:55:29.741Z,Edit,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,114128337804353370964,alice@accord.foundation
2024-08-15T04:55:25.709Z,Permission Change-to:can_view/can_comment-from:none-for:emily@accord.foundation,1N3z5BJqtH6Y_tSQSyyW3i-i3GvGzGfuXX6eobOMQz-E,file3,112627686161565491345,drew@accord.foundation
2024-08-15T04:55:23.788Z,Edit,1N3z5BJqtH6Y_tSQSyyW3i-i3GvGzGfuXX6eobOMQz-E,file3,112627686161565491345,drew@accord.foundation
2024-08-15T04:55:22.760Z,Edit,1N3z5BJqtH6Y_tSQSyyW3i-i3GvGzGfuXX6eobOMQz-E,file3,112627686161565491345,drew@accord.foundation
2024-08-15T04:55:21.619Z,Permission Change-to:none-from:can_edit-for:drew@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,112627686161565491345,drew@accord.foundation
2024-08-15T04:55:19.860Z,Permission Change-to:can_edit-from:can_view/can_comment-for:drew@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,102378379302274418344,emily@accord.foundation
2024-08-15T04:55:18.191Z,Permission Change-to:none-from:can_edit-for:bob@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,102378379302274418344,emily@accord.foundation
2024-08-15T04:55:17.890Z,Edit,1_qvFPdxvXAHfQpUfGTRHX91v1TbqKiqu1cc3GGVZkZs,file2,105806898968975168992,bob@accord.foundation
2024-08-15T04:55:15.875Z,Permission Change-to:can_edit-from:owner-for:drew@accord.foundation,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,112627686161565491345,drew@accord.foundation
2024-08-15T04:55:15.875Z,Permission Change-to:owner-from:none-for:carol@accord.foundation,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,112627686161565491345,drew@accord.foundation
2024-08-15T04:55:14.385Z,Edit,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,102378379302274418344,emily@accord.foundation
2024-08-15T04:55:13.924Z,Edit,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,102378379302274418344,emily@accord.foundation
2024-08-15T04:55:11.968Z,Edit,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:55:09.395Z,Permission Change-to:can_view-from:can_view/can_comment-for:bob@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,104174300424369407986,carol@accord.foundation
2024-08-15T04:55:06.850Z,Permission Change-to:can_view/can_comment-from:can_view-for:bob@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,104174300424369407986,carol@accord.foundation
2024-08-15T04:55:03.664Z,Permission Change-to:can_view/can_comment-from:none-for:drew@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,105806898968975168992,bob@accord.foundation
2024-08-15T04:55:00.690Z,Permission Change-to:none-from:can_view/can_comment-for:emily@accord.foundation,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,114128337804353370964,alice@accord.foundation
2024-08-15T04:54:58.521Z,Permission Change-to:can_edit-from:owner-for:alice@accord.foundation,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,114128337804353370964,alice@accord.foundation
2024-08-15T04:54:58.521Z,Permission Change-to:owner-from:none-for:drew@accord.foundation,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,114128337804353370964,alice@accord.foundation
2024-08-15T04:54:56.498Z,Permission Change-to:none-from:can_view/can_comment-for:drew@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,102378379302274418344,emily@accord.foundation
2024-08-15T04:54:53.935Z,Permission Change-to:can_view/can_comment-from:can_edit-for:emily@accord.foundation,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,114128337804353370964,alice@accord.foundation
2024-08-15T04:54:52.040Z,Permission Change-to:none-from:can_view/can_comment-for:drew@accord.foundation,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,114128337804353370964,alice@accord.foundation
2024-08-15T04:54:50.071Z,Permission Change-to:can_view/can_comment-from:none-for:drew@accord.foundation,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,102378379302274418344,emily@accord.foundation
2024-08-15T04:54:43.637Z,Permission Change-to:can_edit-from:owner-for:emily@accord.foundation,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,102378379302274418344,emily@accord.foundation
2024-08-15T04:54:43.637Z,Permission Change-to:owner-from:none-for:alice@accord.foundation,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,102378379302274418344,emily@accord.foundation
2024-08-15T04:54:41.621Z,Permission Change-to:can_view-from:can_view/can_comment-for:bob@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,104174300424369407986,carol@accord.foundation
2024-08-15T04:54:39.189Z,Permission Change-to:none-from:can_view/can_comment-for:drew@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,104174300424369407986,carol@accord.foundation
2024-08-15T04:54:36.716Z,Permission Change-to:none-from:can_view/can_comment-for:alice@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,105806898968975168992,bob@accord.foundation
2024-08-15T04:54:34.483Z,Permission Change-to:can_view/can_comment-from:none-for:alice@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,102378379302274418344,emily@accord.foundation
2024-08-15T04:54:28.122Z,Permission Change-to:can_view/can_comment-from:can_view-for:bob@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,104174300424369407986,carol@accord.foundation
2024-08-15T04:54:24.851Z,Permission Change-to:none-from:can_edit-for:alice@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:54:22.970Z,Permission Change-to:none-from:can_view-for:emily@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:54:21.042Z,Edit,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:54:17.692Z,Permission Change-to:can_view/can_comment-from:can_edit-for:drew@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,112627686161565491345,drew@accord.foundation
2024-08-15T04:54:13.263Z,Edit,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,112627686161565491345,drew@accord.foundation
2024-08-15T04:54:09.140Z,Permission Change-to:can_edit-from:none-for:drew@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,104174300424369407986,carol@accord.foundation
2024-08-15T04:54:05.466Z,Permission Change-to:none-from:can_view-for:drew@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:54:03.805Z,Edit,1_qvFPdxvXAHfQpUfGTRHX91v1TbqKiqu1cc3GGVZkZs,file2,105806898968975168992,bob@accord.foundation
2024-08-15T04:53:58.218Z,Edit,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,105806898968975168992,bob@accord.foundation
2024-08-15T04:53:55.625Z,Permission Change-to:can_edit-from:none-for:bob@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,102378379302274418344,emily@accord.foundation
2024-08-15T04:53:53.410Z,Edit,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:53:49.900Z,Permission Change-to:can_view-from:none-for:bob@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:53:47.224Z,Permission Change-to:none-from:can_view-for:emily@accord.foundation,1_qvFPdxvXAHfQpUfGTRHX91v1TbqKiqu1cc3GGVZkZs,file2,105806898968975168992,bob@accord.foundation
2024-08-15T04:53:45.481Z,Permission Change-to:none-from:can_edit-for:bob@accord.foundation,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,105806898968975168992,bob@accord.foundation
2024-08-15T04:53:42.477Z,Permission Change-to:can_edit-from:owner-for:alice@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:53:42.477Z,Permission Change-to:owner-from:none-for:carol@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:53:40.391Z,Permission Change-to:can_view-from:none-for:drew@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:53:34.717Z,Permission Change-to:can_view-from:none-for:emily@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:53:31.317Z,Permission Change-to:can_view/can_comment-from:can_edit-for:drew@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,112627686161565491345,drew@accord.foundation
2024-08-15T04:53:29.499Z,Permission Change-to:can_edit-from:none-for:bob@accord.foundation,1-npvbmVA1ahIOa_EKO5cUyU-l60hqBar2KYGMHmv550,file4,102378379302274418344,emily@accord.foundation
2024-08-15T04:53:27.388Z,Edit,1_qvFPdxvXAHfQpUfGTRHX91v1TbqKiqu1cc3GGVZkZs,file2,105806898968975168992,bob@accord.foundation
2024-08-15T04:53:24.115Z,Edit,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:53:21.651Z,Permission Change-to:can_view-from:can_edit-for:emily@accord.foundation,1_qvFPdxvXAHfQpUfGTRHX91v1TbqKiqu1cc3GGVZkZs,file2,102378379302274418344,emily@accord.foundation
2024-08-15T04:53:19.716Z,Edit,1_qvFPdxvXAHfQpUfGTRHX91v1TbqKiqu1cc3GGVZkZs,file2,105806898968975168992,bob@accord.foundation
2024-08-15T04:53:17.302Z,Edit,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:53:14.422Z,Permission Change-to:can_edit-from:owner-for:drew@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,112627686161565491345,drew@accord.foundation
2024-08-15T04:53:14.422Z,Permission Change-to:owner-from:none-for:emily@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,112627686161565491345,drew@accord.foundation
2024-08-15T04:53:11.478Z,Permission Change-to:none-from:can_edit-for:bob@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,112627686161565491345,drew@accord.foundation
2024-08-15T04:53:08.665Z,Permission Change-to:can_edit-from:owner-for:bob@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,105806898968975168992,bob@accord.foundation
2024-08-15T04:53:08.665Z,Permission Change-to:owner-from:can_view/can_comment-for:drew@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,105806898968975168992,bob@accord.foundation
2024-08-15T04:53:07.000Z,Edit,1_qvFPdxvXAHfQpUfGTRHX91v1TbqKiqu1cc3GGVZkZs,file2,105806898968975168992,bob@accord.foundation
2024-08-15T04:53:04.787Z,Edit,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:53:00.119Z,Edit,1N3z5BJqtH6Y_tSQSyyW3i-i3GvGzGfuXX6eobOMQz-E,file3,112627686161565491345,drew@accord.foundation
2024-08-15T04:52:56.912Z,Permission Change-to:none-from:can_edit-for:carol@accord.foundation,1_qvFPdxvXAHfQpUfGTRHX91v1TbqKiqu1cc3GGVZkZs,file2,104174300424369407986,carol@accord.foundation
2024-08-15T04:52:55.183Z,Permission Change-to:can_edit-from:none-for:emily@accord.foundation,1_qvFPdxvXAHfQpUfGTRHX91v1TbqKiqu1cc3GGVZkZs,file2,104174300424369407986,carol@accord.foundation
2024-08-15T04:52:53.226Z,Permission Change-to:can_view/can_comment-from:none-for:drew@accord.foundation,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,105806898968975168992,bob@accord.foundation
2024-08-15T04:52:50.945Z,Permission Change-to:can_edit-from:owner-for:carol@accord.foundation,1_qvFPdxvXAHfQpUfGTRHX91v1TbqKiqu1cc3GGVZkZs,file2,104174300424369407986,carol@accord.foundation
2024-08-15T04:52:50.945Z,Permission Change-to:owner-from:none-for:bob@accord.foundation,1_qvFPdxvXAHfQpUfGTRHX91v1TbqKiqu1cc3GGVZkZs,file2,104174300424369407986,carol@accord.foundation
2024-08-15T04:52:44.723Z,Edit,1M4ShZv68eOU6U9zhlAS6KoYZnnlhkSP_LD9TWhhsyyE,file1,105806898968975168992,bob@accord.foundation
2024-08-15T04:52:42.248Z,Edit,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:52:36.304Z,Permission Change-to:none-from:can_view/can_comment-for:alice@accord.foundation,1N3z5BJqtH6Y_tSQSyyW3i-i3GvGzGfuXX6eobOMQz-E,file3,112627686161565491345,drew@accord.foundation
2024-08-15T04:52:34.585Z,Permission Change-to:can_view/can_comment-from:none-for:alice@accord.foundation,1N3z5BJqtH6Y_tSQSyyW3i-i3GvGzGfuXX6eobOMQz-E,file3,112627686161565491345,drew@accord.foundation
2024-08-15T04:52:32.483Z,Permission Change-to:none-from:can_view-for:carol@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
2024-08-15T04:52:29.711Z,Permission Change-to:can_view-from:none-for:carol@accord.foundation,1VTV3li03xokIbV9RIIqrm3X632YBgdFxioGApvJlk2g,file0,114128337804353370964,alice@accord.foundation
