Activity_Time,Action,Doc_ID,Doc_Name,Actor_ID,Actor_Name
2024-10-19T04:58:01.726Z,Permission Change-to:owner-from:none-for:bob.36@accord.foundation,1nV_BXiQDRliOTtU_rdbvS_E7FM6Vl9P60nyq2Rk2L6s,file640,36,bob.36@accord.foundation
2024-10-19T04:57:59.341Z,Permission Change-to:none-from:can_edit-for:alice.25@accord.foundation,148e-uzyTjO4mMtZ7tjPMU6CXtghi8aOzeOejU5elZvg,file282,25,alice.25@accord.foundation
2024-10-19T04:57:57.327Z,Delete,1WkjKq7iiO6nyn2bcDrsVVRSwYTUItgm7,folder564,38,drew.38@accord.foundation
2024-10-19T04:57:55.716Z,Delete,1GejSeJzAe7KVD59u2B2_cTO9t9immUv4RyYRhcW-qu4,file380,33,drew.33@accord.foundation
2024-10-19T04:57:53.814Z,Delete,1ci2nZAzpjuVbLvNoRuWwdCFz9x-fGEoI,folder638,50,alice.50@accord.foundation
2024-10-19T04:57:51.619Z,Permission Change-to:can_edit-from:owner-for:carol.17@accord.foundation,1KtXyNilLlNNjC3F8BKsmL3x7hingpD_WIjY9Yw0uYTE,file637,17,carol.17@accord.foundation
2024-10-19T04:57:51.619Z,Permission Change-to:owner-from:none-for:emily.29@accord.foundation,1KtXyNilLlNNjC3F8BKsmL3x7hingpD_WIjY9Yw0uYTE,file637,17,carol.17@accord.foundation
2024-10-19T04:57:48.385Z,Permission Change-to:can_view/can_comment-from:can_view-for:drew.13@accord.foundation,1Agqql5bYZEbWkZE5w9Qc-Icy8iPs-LX8A6ckm3W4MJ8,file201,24,emily.24@accord.foundation
2024-10-19T04:57:44.797Z,Permission Change-to:can_view/can_comment-from:none-for:carol.12@accord.foundation,1YLXjIisoUdCm0KNjcaNjQu5iuO1gQyqvBpnD5KlB5eA,file631,45,alice.45@accord.foundation
2024-10-19T04:57:41.399Z,Edit,13KdTYon1dqzglJdTHSk4LKU_Gp8iKeRwH5qE0vC3dSs,file639,13,drew.13@accord.foundation
2024-10-19T04:57:40.616Z,Move:Root:folder401,13KdTYon1dqzglJdTHSk4LKU_Gp8iKeRwH5qE0vC3dSs,file639,13,drew.13@accord.foundation
2024-10-19T04:57:40.076Z,Create,13KdTYon1dqzglJdTHSk4LKU_Gp8iKeRwH5qE0vC3dSs,file639,13,drew.13@accord.foundation
2024-10-19T04:57:40.076Z,Permission Change-to:owner-from:none-for:drew.13@accord.foundation,13KdTYon1dqzglJdTHSk4LKU_Gp8iKeRwH5qE0vC3dSs,file639,13,drew.13@accord.foundation
2024-10-19T04:57:37.933Z,Permission Change-to:none-from:can_edit-for:alice.5@accord.foundation,14X2KMbgNbDMFTIYGLv6yX91Ly0MfHTb2,folder323,5,alice.5@accord.foundation
2024-10-19T04:57:35.939Z,Permission Change-to:can_edit-from:none-for:bob.31@accord.foundation,1qksKuE9anzFxVRZQTtXDj6fJkBTUrx2jB9fF00c5HlU,file381,29,emily.29@accord.foundation
2024-10-19T04:57:35.939Z,Permission Change-to:can_view/can_comment-from:none-for:drew.18@accord.foundation,1qksKuE9anzFxVRZQTtXDj6fJkBTUrx2jB9fF00c5HlU,file381,29,emily.29@accord.foundation
2024-10-19T04:57:35.939Z,Move:Root:folder362,1qksKuE9anzFxVRZQTtXDj6fJkBTUrx2jB9fF00c5HlU,file381,29,emily.29@accord.foundation
2024-10-19T04:57:33.604Z,Create,1ci2nZAzpjuVbLvNoRuWwdCFz9x-fGEoI,folder638,50,alice.50@accord.foundation
2024-10-19T04:57:33.604Z,Permission Change-to:owner-from:none-for:alice.50@accord.foundation,1ci2nZAzpjuVbLvNoRuWwdCFz9x-fGEoI,folder638,50,alice.50@accord.foundation
2024-10-19T04:57:31.519Z,Permission Change-to:none-from:can_view-for:drew.13@accord.foundation,1O6YYUf_X-ikgp2GDFyoBYnGnJvUkql6Sx2WdIOmpoy8,file383,9,emily.9@accord.foundation
2024-10-19T04:57:27.855Z,Delete,1AAwkFCDubof57d1bUPKEIHuCb1pYSh670Wr9tbXFYyU,file511,29,emily.29@accord.foundation
2024-10-19T04:57:22.577Z,Edit,1KtXyNilLlNNjC3F8BKsmL3x7hingpD_WIjY9Yw0uYTE,file637,17,carol.17@accord.foundation
2024-10-19T04:57:21.292Z,Move:Root:folder540,1KtXyNilLlNNjC3F8BKsmL3x7hingpD_WIjY9Yw0uYTE,file637,17,carol.17@accord.foundation
2024-10-19T04:57:19.494Z,Create,1KtXyNilLlNNjC3F8BKsmL3x7hingpD_WIjY9Yw0uYTE,file637,17,carol.17@accord.foundation
2024-10-19T04:57:19.494Z,Permission Change-to:owner-from:none-for:carol.17@accord.foundation,1KtXyNilLlNNjC3F8BKsmL3x7hingpD_WIjY9Yw0uYTE,file637,17,carol.17@accord.foundation
2024-10-19T04:57:13.402Z,Permission Change-to:can_edit-from:none-for:emily.39@accord.foundation,171F2ik9ITfu_E449ashFZdBHX66Ax1LX,folder628,20,alice.20@accord.foundation
2024-10-19T04:57:09.044Z,Edit,19zly8w9tJTtd942B2y4EtDUUwR433VSU3smCzy3Eei8,file636,44,emily.44@accord.foundation
2024-10-19T04:57:08.160Z,Edit,19zly8w9tJTtd942B2y4EtDUUwR433VSU3smCzy3Eei8,file636,44,emily.44@accord.foundation
2024-10-19T04:57:07.370Z,Create,19zly8w9tJTtd942B2y4EtDUUwR433VSU3smCzy3Eei8,file636,44,emily.44@accord.foundation
2024-10-19T04:57:07.370Z,Permission Change-to:owner-from:none-for:emily.44@accord.foundation,19zly8w9tJTtd942B2y4EtDUUwR433VSU3smCzy3Eei8,file636,44,emily.44@accord.foundation
2024-10-19T04:57:03.460Z,Permission Change-to:can_edit-from:none-for:carol.32@accord.foundation,1rX4ykIUMTNu2QrNGInf3HbVdjmLbWo2V7e2CTLJo-hQ,file498,19,emily.19@accord.foundation
2024-10-19T04:57:01.140Z,Create,1NYzGoa88G2QGUBKLx1beaqoWfxaf1RxA,folder635,5,alice.5@accord.foundation
2024-10-19T04:57:01.140Z,Permission Change-to:owner-from:none-for:alice.5@accord.foundation,1NYzGoa88G2QGUBKLx1beaqoWfxaf1RxA,folder635,5,alice.5@accord.foundation
2024-10-19T04:56:56.484Z,Permission Change-to:can_view-from:none-for:carol.37@accord.foundation,1LNIBLNQSKrg-PCFv1gxxxwMS9yOlS6YGGu0alwViwXA,file634,16,bob.16@accord.foundation
2024-10-19T04:56:53.796Z,Delete,1uyDkjBvJbEqa-Aq9sYnUq49zPeEt0WxkWwuufuaOB9Y,file572,38,drew.38@accord.foundation
2024-10-19T04:56:50.373Z,Edit,1LNIBLNQSKrg-PCFv1gxxxwMS9yOlS6YGGu0alwViwXA,file634,16,bob.16@accord.foundation
2024-10-19T04:56:50.116Z,Edit,1LNIBLNQSKrg-PCFv1gxxxwMS9yOlS6YGGu0alwViwXA,file634,16,bob.16@accord.foundation
2024-10-19T04:56:49.651Z,Create,1LNIBLNQSKrg-PCFv1gxxxwMS9yOlS6YGGu0alwViwXA,file634,16,bob.16@accord.foundation
2024-10-19T04:56:49.651Z,Permission Change-to:owner-from:none-for:bob.16@accord.foundation,1LNIBLNQSKrg-PCFv1gxxxwMS9yOlS6YGGu0alwViwXA,file634,16,bob.16@accord.foundation
2024-10-19T04:56:47.541Z,Permission Change-to:can_view/can_comment-from:can_view-for:drew.48@accord.foundation,1udb1thVUDKUcogLEzZS1kNg1bFV9rFpo,folder557,16,bob.16@accord.foundation
2024-10-19T04:56:45.731Z,Edit,1VDp8PeRD4LhLZJMz115nXh31-wDYVdZN9gw9IIIN6dM,file617,12,carol.12@accord.foundation
2024-10-19T04:56:45.483Z,Edit,1VDp8PeRD4LhLZJMz115nXh31-wDYVdZN9gw9IIIN6dM,file617,12,carol.12@accord.foundation
2024-10-19T04:56:42.645Z,Create,1FxPpEsMHj5opWezkOeGfHiZDIGnSbMeg,folder633,13,drew.13@accord.foundation
2024-10-19T04:56:42.645Z,Permission Change-to:owner-from:none-for:drew.13@accord.foundation,1FxPpEsMHj5opWezkOeGfHiZDIGnSbMeg,folder633,13,drew.13@accord.foundation
2024-10-19T04:56:37.802Z,Permission Change-to:can_edit-from:owner-for:emily.24@accord.foundation,1w0VsWnFd-V4djmDL8omFg3RxTfpxF93O,folder551,24,emily.24@accord.foundation
2024-10-19T04:56:37.802Z,Permission Change-to:owner-from:none-for:bob.46@accord.foundation,1w0VsWnFd-V4djmDL8omFg3RxTfpxF93O,folder551,24,emily.24@accord.foundation
2024-10-19T04:56:28.022Z,Create,11pFH31mq5Oa0V_B5HOdfn90vUKi-9IAM,folder632,42,carol.42@accord.foundation
2024-10-19T04:56:28.022Z,Permission Change-to:owner-from:none-for:carol.42@accord.foundation,11pFH31mq5Oa0V_B5HOdfn90vUKi-9IAM,folder632,42,carol.42@accord.foundation
2024-10-19T04:56:25.446Z,Edit,1YLXjIisoUdCm0KNjcaNjQu5iuO1gQyqvBpnD5KlB5eA,file631,45,alice.45@accord.foundation
2024-10-19T04:56:25.096Z,Edit,1YLXjIisoUdCm0KNjcaNjQu5iuO1gQyqvBpnD5KlB5eA,file631,45,alice.45@accord.foundation
2024-10-19T04:56:24.343Z,Create,1YLXjIisoUdCm0KNjcaNjQu5iuO1gQyqvBpnD5KlB5eA,file631,45,alice.45@accord.foundation
2024-10-19T04:56:24.343Z,Permission Change-to:owner-from:none-for:alice.45@accord.foundation,1YLXjIisoUdCm0KNjcaNjQu5iuO1gQyqvBpnD5KlB5eA,file631,45,alice.45@accord.foundation
2024-10-19T04:56:20.409Z,Permission Change-to:can_view/can_comment-from:can_edit-for:alice.0@accord.foundation,1TGczofP9UzlgvXrzbOPNBppJTX0kIgSb,folder338,7,carol.7@accord.foundation
2024-10-19T04:56:15.654Z,Permission Change-to:none-from:can_view-for:bob.21@accord.foundation,1sXiDpJJvb-wWakee4WMH38lZN9wzumet,folder501,40,alice.40@accord.foundation
2024-10-19T04:56:13.382Z,Delete,1TYFh8LTlXmIJ6P8rJjTvwnBymdbecmlg,folder547,15,alice.15@accord.foundation
2024-10-19T04:56:09.818Z,Move:folder375:folder537,1IBSsXed92fRYTtyDauC7uWYT-99wZo44fGdG8N5tey4,file422,18,drew.18@accord.foundation
2024-10-19T04:56:06.168Z,Move:Root:folder373,1Ro4aXBrO3Gny6Sn4pGGacf5oIhK-wMM8W4Rfcizrdgo,file630,14,emily.14@accord.foundation
2024-10-19T04:56:05.252Z,Edit,1Ro4aXBrO3Gny6Sn4pGGacf5oIhK-wMM8W4Rfcizrdgo,file630,14,emily.14@accord.foundation
2024-10-19T04:56:02.430Z,Create,1Ro4aXBrO3Gny6Sn4pGGacf5oIhK-wMM8W4Rfcizrdgo,file630,14,emily.14@accord.foundation
2024-10-19T04:56:02.430Z,Permission Change-to:owner-from:none-for:emily.14@accord.foundation,1Ro4aXBrO3Gny6Sn4pGGacf5oIhK-wMM8W4Rfcizrdgo,file630,14,emily.14@accord.foundation
2024-10-19T04:55:56.302Z,Permission Change-to:can_view-from:can_edit-for:drew.13@accord.foundation,1QlnMdbPvZOWqvgNiABQK2pcz5yz86v_h,folder423,1,bob.1@accord.foundation
2024-10-19T04:55:53.811Z,Create,1-X55CpHpqtTcvGNSoMhmampfCN6xY1ZL,folder629,45,alice.45@accord.foundation
2024-10-19T04:55:53.811Z,Permission Change-to:owner-from:none-for:alice.45@accord.foundation,1-X55CpHpqtTcvGNSoMhmampfCN6xY1ZL,folder629,45,alice.45@accord.foundation
2024-10-19T04:55:51.734Z,Delete,1BP8OewRgR01JAy4Eq7o5gVLadV4C4RlZ,folder489,27,carol.27@accord.foundation
2024-10-19T04:55:49.122Z,Permission Change-to:can_view/can_comment-from:can_edit-for:bob.1@accord.foundation,1etVfoiarM3zTmCbQs0CeFmDx2v1aYnhGzcyN5oEjLqs,file536,14,emily.14@accord.foundation
2024-10-19T04:55:48.522Z,Permission Change-to:can_view/can_comment-from:can_edit-for:bob.1@accord.foundation,1y_IHdOMQbmgk87Hf_Eo3u6rue8kkEaa8,folder385,14,emily.14@accord.foundation
2024-10-19T04:55:46.642Z,Edit,1S58orNJSSilURJoQJzoDPUvbdIdL6FPJFaOmAd4TAOY,file575,39,emily.39@accord.foundation
2024-10-19T04:55:46.205Z,Edit,1S58orNJSSilURJoQJzoDPUvbdIdL6FPJFaOmAd4TAOY,file575,39,emily.39@accord.foundation
2024-10-19T04:55:41.301Z,Permission Change-to:can_edit-from:can_view-for:alice.5@accord.foundation,1LpMm0h7T3ol6dZZpAriYnX8PZCUoMIIc3cqQQPRySho,file499,1,bob.1@accord.foundation
2024-10-19T04:55:40.771Z,Permission Change-to:can_edit-from:can_view-for:alice.5@accord.foundation,1FQNa_1aYcyNPanWepaG8cXPPB8vBHfwG,folder395,1,bob.1@accord.foundation
2024-10-19T04:55:37.252Z,Permission Change-to:can_edit-from:none-for:carol.22@accord.foundation,1xWLaAc545GjepeCyJw4ij8IbdjVsPTRb9zOmmqDXCiA,file281,21,bob.21@accord.foundation
2024-10-19T04:55:34.520Z,Create,171F2ik9ITfu_E449ashFZdBHX66Ax1LX,folder628,20,alice.20@accord.foundation
2024-10-19T04:55:34.520Z,Permission Change-to:owner-from:none-for:alice.20@accord.foundation,171F2ik9ITfu_E449ashFZdBHX66Ax1LX,folder628,20,alice.20@accord.foundation
2024-10-19T04:55:32.388Z,Permission Change-to:none-from:can_view-for:drew.3@accord.foundation,1AwlB2-oTx05A-Hb2dVZM60aI7-aa_5QN,folder616,42,carol.42@accord.foundation
2024-10-19T04:55:32.388Z,Move:folder501:folder565,1AwlB2-oTx05A-Hb2dVZM60aI7-aa_5QN,folder616,42,carol.42@accord.foundation
2024-10-19T04:55:29.607Z,Edit,1ftNkjxrQoBwlAovERpllLicSoGqIQ88lX_Lb53ja38E,file627,37,carol.37@accord.foundation
2024-10-19T04:55:29.380Z,Edit,1ftNkjxrQoBwlAovERpllLicSoGqIQ88lX_Lb53ja38E,file627,37,carol.37@accord.foundation
2024-10-19T04:55:28.870Z,Create,1ftNkjxrQoBwlAovERpllLicSoGqIQ88lX_Lb53ja38E,file627,37,carol.37@accord.foundation
2024-10-19T04:55:28.870Z,Permission Change-to:owner-from:none-for:carol.37@accord.foundation,1ftNkjxrQoBwlAovERpllLicSoGqIQ88lX_Lb53ja38E,file627,37,carol.37@accord.foundation
2024-10-19T04:55:27.403Z,Permission Change-to:can_view-from:none-for:bob.21@accord.foundation,1AwlB2-oTx05A-Hb2dVZM60aI7-aa_5QN,folder616,40,alice.40@accord.foundation
2024-10-19T04:55:26.974Z,Permission Change-to:can_view-from:none-for:bob.21@accord.foundation,1sXiDpJJvb-wWakee4WMH38lZN9wzumet,folder501,40,alice.40@accord.foundation
2024-10-19T04:55:26.524Z,Permission Change-to:can_view-from:none-for:bob.21@accord.foundation,1DNz7tb9Pvabod4Ny38CuulQ7u_c9kwXP,folder565,40,alice.40@accord.foundation
2024-10-19T04:55:23.817Z,Move:Root:folder563,1kfDhhoXm_FzWHSOKOEufixIunhxrzgCz,folder548,21,bob.21@accord.foundation
2024-10-19T04:55:20.447Z,Permission Change-to:can_edit-from:owner-for:carol.17@accord.foundation,1-PdjFRNyHWiobKzxIKgIeBQf5u9DQySFaCmFaNxcm-w,file472,17,carol.17@accord.foundation
2024-10-19T04:55:20.447Z,Permission Change-to:owner-from:can_view-for:drew.23@accord.foundation,1-PdjFRNyHWiobKzxIKgIeBQf5u9DQySFaCmFaNxcm-w,file472,17,carol.17@accord.foundation
2024-10-19T04:55:18.864Z,Edit,1cmpE4PGWdwL5NrY3q9AKfW9thwafyq0B56BnmCpEZPQ,file626,30,alice.30@accord.foundation
2024-10-19T04:55:18.479Z,Edit,1cmpE4PGWdwL5NrY3q9AKfW9thwafyq0B56BnmCpEZPQ,file626,30,alice.30@accord.foundation
2024-10-19T04:55:17.723Z,Create,1cmpE4PGWdwL5NrY3q9AKfW9thwafyq0B56BnmCpEZPQ,file626,30,alice.30@accord.foundation
2024-10-19T04:55:17.723Z,Permission Change-to:owner-from:none-for:alice.30@accord.foundation,1cmpE4PGWdwL5NrY3q9AKfW9thwafyq0B56BnmCpEZPQ,file626,30,alice.30@accord.foundation
2024-10-19T04:55:15.208Z,Create,1U9VM_D8snqX8r_TQe2Iiae8n7b9HV-bi,folder625,46,bob.46@accord.foundation
2024-10-19T04:55:15.208Z,Permission Change-to:owner-from:none-for:bob.46@accord.foundation,1U9VM_D8snqX8r_TQe2Iiae8n7b9HV-bi,folder625,46,bob.46@accord.foundation
2024-10-19T04:55:13.839Z,Edit,1IChF6DViV2qO2sgsIwhGn09u0a5J9y_zQLOYDp_M6l0,file624,39,emily.39@accord.foundation
2024-10-19T04:55:12.901Z,Edit,1IChF6DViV2qO2sgsIwhGn09u0a5J9y_zQLOYDp_M6l0,file624,39,emily.39@accord.foundation
2024-10-19T04:55:12.260Z,Create,1IChF6DViV2qO2sgsIwhGn09u0a5J9y_zQLOYDp_M6l0,file624,39,emily.39@accord.foundation
2024-10-19T04:55:12.260Z,Permission Change-to:owner-from:none-for:emily.39@accord.foundation,1IChF6DViV2qO2sgsIwhGn09u0a5J9y_zQLOYDp_M6l0,file624,39,emily.39@accord.foundation
2024-10-19T04:55:09.904Z,Delete,1rr2W3KbmatJh68at0Mjpf6vKk3kRqwtZ2NPgMKQ-0ls,file556,44,emily.44@accord.foundation
2024-10-19T04:55:07.109Z,Edit,1RhPwlF_0s1F8ggL9IRXBYYEG9TSV0cTGimeRYE9cAfk,file623,35,alice.35@accord.foundation
2024-10-19T04:55:06.307Z,Edit,1RhPwlF_0s1F8ggL9IRXBYYEG9TSV0cTGimeRYE9cAfk,file623,35,alice.35@accord.foundation
2024-10-19T04:55:05.589Z,Create,1RhPwlF_0s1F8ggL9IRXBYYEG9TSV0cTGimeRYE9cAfk,file623,35,alice.35@accord.foundation
2024-10-19T04:55:05.589Z,Permission Change-to:owner-from:none-for:alice.35@accord.foundation,1RhPwlF_0s1F8ggL9IRXBYYEG9TSV0cTGimeRYE9cAfk,file623,35,alice.35@accord.foundation
2024-10-19T04:55:03.118Z,Permission Change-to:none-from:can_view-for:emily.4@accord.foundation,1TOXbgBP6cDu_qvNft5DgeNG6gY-D_0wlFr8_0wwZliU,file18,13,drew.13@accord.foundation
2024-10-19T04:54:53.114Z,Permission Change-to:can_edit-from:none-for:alice.25@accord.foundation,1ka4tHVots9evvk2ezu4dsuXqPKI3DJnH6puHWpimQAE,file473,29,emily.29@accord.foundation
2024-10-19T04:54:50.739Z,Permission Change-to:can_view-from:none-for:drew.48@accord.foundation,1udb1thVUDKUcogLEzZS1kNg1bFV9rFpo,folder557,16,bob.16@accord.foundation
2024-10-19T04:54:44.033Z,Permission Change-to:can_view-from:none-for:drew.3@accord.foundation,1AwlB2-oTx05A-Hb2dVZM60aI7-aa_5QN,folder616,42,carol.42@accord.foundation
2024-10-19T04:54:43.505Z,Permission Change-to:can_view-from:none-for:drew.3@accord.foundation,1sXiDpJJvb-wWakee4WMH38lZN9wzumet,folder501,42,carol.42@accord.foundation
2024-10-19T04:54:36.932Z,Permission Change-to:can_edit-from:none-for:bob.36@accord.foundation,1uknKqkJxeqyxMZI9PQ22ay5ImmyLSUY1,folder436,30,alice.30@accord.foundation
2024-10-19T04:54:34.354Z,Permission Change-to:none-from:can_view-for:emily.24@accord.foundation,1QAfO5POUmQLygMVPBEhkHfkWHqXedc1T,folder410,28,drew.28@accord.foundation
2024-10-19T04:54:32.398Z,Edit,1iFSZMDF4rEAr4H-GiqW3fUSqW0i-Ob_Pw6X1al38Fsg,file622,36,bob.36@accord.foundation
2024-10-19T04:54:30.455Z,Edit,1iFSZMDF4rEAr4H-GiqW3fUSqW0i-Ob_Pw6X1al38Fsg,file622,36,bob.36@accord.foundation
2024-10-19T04:54:29.829Z,Create,1iFSZMDF4rEAr4H-GiqW3fUSqW0i-Ob_Pw6X1al38Fsg,file622,36,bob.36@accord.foundation
2024-10-19T04:54:29.829Z,Permission Change-to:owner-from:none-for:bob.36@accord.foundation,1iFSZMDF4rEAr4H-GiqW3fUSqW0i-Ob_Pw6X1al38Fsg,file622,36,bob.36@accord.foundation
2024-10-19T04:54:27.002Z,Permission Change-to:can_edit-from:none-for:carol.2@accord.foundation,1ZR3FPpZ6y_D2a163qA_B1Acz-cp1tM8kJa2gMeM4f7Y,file121,19,emily.19@accord.foundation
2024-10-19T04:54:21.682Z,Permission Change-to:none-from:can_edit-for:carol.7@accord.foundation,1etVfoiarM3zTmCbQs0CeFmDx2v1aYnhGzcyN5oEjLqs,file536,15,alice.15@accord.foundation
2024-10-19T04:54:21.682Z,Permission Change-to:can_edit-from:none-for:bob.1@accord.foundation,1etVfoiarM3zTmCbQs0CeFmDx2v1aYnhGzcyN5oEjLqs,file536,15,alice.15@accord.foundation
2024-10-19T04:54:21.682Z,Permission Change-to:can_edit-from:none-for:emily.14@accord.foundation,1etVfoiarM3zTmCbQs0CeFmDx2v1aYnhGzcyN5oEjLqs,file536,15,alice.15@accord.foundation
2024-10-19T04:54:21.682Z,Move:folder359:folder385,1etVfoiarM3zTmCbQs0CeFmDx2v1aYnhGzcyN5oEjLqs,file536,15,alice.15@accord.foundation
2024-10-19T04:54:19.494Z,Permission Change-to:can_edit-from:owner-for:alice.20@accord.foundation,1iDejJhhep4ExxMSYS65hIb2IM8Ofx9YibwSMl-7AgLk,file129,20,alice.20@accord.foundation
2024-10-19T04:54:19.494Z,Permission Change-to:owner-from:can_edit-for:drew.3@accord.foundation,1iDejJhhep4ExxMSYS65hIb2IM8Ofx9YibwSMl-7AgLk,file129,20,alice.20@accord.foundation
2024-10-19T04:54:17.549Z,Permission Change-to:can_view-from:can_edit-for:emily.14@accord.foundation,1udb1thVUDKUcogLEzZS1kNg1bFV9rFpo,folder557,16,bob.16@accord.foundation
2024-10-19T04:54:14.136Z,Permission Change-to:owner-from:can_view/can_comment-for:alice.15@accord.foundation,1y_IHdOMQbmgk87Hf_Eo3u6rue8kkEaa8,folder385,14,emily.14@accord.foundation
2024-10-19T04:54:14.136Z,Permission Change-to:can_edit-from:owner-for:emily.14@accord.foundation,1y_IHdOMQbmgk87Hf_Eo3u6rue8kkEaa8,folder385,14,emily.14@accord.foundation
2024-10-19T04:54:09.219Z,Permission Change-to:can_view-from:can_edit-for:emily.4@accord.foundation,1TTtxXXTglXs1LY3I8eJdzSBXBH-vJZ10KP61q9f7RN8,file411,2,carol.2@accord.foundation
2024-10-19T04:54:05.868Z,Create,10d64jKqZDR_g7uuQfG0VqavvMsY3YsdZ,folder621,47,carol.47@accord.foundation
2024-10-19T04:54:05.868Z,Permission Change-to:owner-from:none-for:carol.47@accord.foundation,10d64jKqZDR_g7uuQfG0VqavvMsY3YsdZ,folder621,47,carol.47@accord.foundation
2024-10-19T04:54:04.334Z,Edit,1j76GHbUu84Yx4grawa9Fe-ccOXPHGrxq3uIsqtecL7g,file413,31,bob.31@accord.foundation
2024-10-19T04:54:03.388Z,Edit,1j76GHbUu84Yx4grawa9Fe-ccOXPHGrxq3uIsqtecL7g,file413,31,bob.31@accord.foundation
2024-10-19T04:53:59.417Z,Permission Change-to:can_view-from:none-for:drew.43@accord.foundation,1oTqxYmJnv9_U-3ZftSaZ2V_zUbmJxWuT,folder558,30,alice.30@accord.foundation
2024-10-19T04:53:57.580Z,Edit,1ojzdx7mSZRS9iV-sOUOQHhMbWwIy5bJ8IryfMN8OhMc,file620,35,alice.35@accord.foundation
2024-10-19T04:53:57.042Z,Edit,1ojzdx7mSZRS9iV-sOUOQHhMbWwIy5bJ8IryfMN8OhMc,file620,35,alice.35@accord.foundation
2024-10-19T04:53:56.289Z,Create,1ojzdx7mSZRS9iV-sOUOQHhMbWwIy5bJ8IryfMN8OhMc,file620,35,alice.35@accord.foundation
2024-10-19T04:53:56.289Z,Permission Change-to:owner-from:none-for:alice.35@accord.foundation,1ojzdx7mSZRS9iV-sOUOQHhMbWwIy5bJ8IryfMN8OhMc,file620,35,alice.35@accord.foundation
